Directory,FileName,DateTimeOriginal,species,count,juvenile,moving,resting,eating,standing,interacting,male
G12/G12_R1/106EK113,12300897.JPG,12/30/18 11:51,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300898.JPG,12/30/18 11:51,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300899.JPG,12/30/18 11:52,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300900.JPG,12/30/18 11:52,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300901.JPG,12/30/18 11:53,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300902.JPG,12/30/18 11:53,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300903.JPG,12/30/18 11:53,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300904.JPG,12/30/18 11:53,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300905.JPG,12/30/18 11:54,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300906.JPG,12/30/18 11:54,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300907.JPG,12/30/18 11:54,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300908.JPG,12/30/18 11:54,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300909.JPG,12/30/18 11:55,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300910.JPG,12/30/18 11:55,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300911.JPG,12/30/18 11:55,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300912.JPG,12/30/18 11:55,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300913.JPG,12/30/18 11:56,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300914.JPG,12/30/18 11:56,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300915.JPG,12/30/18 11:57,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300916.JPG,12/30/18 11:57,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300917.JPG,12/30/18 11:57,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300918.JPG,12/30/18 11:57,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300919.JPG,12/30/18 11:58,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300920.JPG,12/30/18 11:58,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300921.JPG,12/30/18 11:58,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300922.JPG,12/30/18 11:58,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300923.JPG,12/30/18 11:59,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300924.JPG,12/30/18 11:59,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300925.JPG,12/30/18 11:59,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300926.JPG,12/30/18 11:59,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300927.JPG,12/30/18 12:00,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300928.JPG,12/30/18 12:00,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300929.JPG,12/30/18 12:00,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300930.JPG,12/30/18 12:00,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300931.JPG,12/30/18 12:01,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300932.JPG,12/30/18 12:01,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300933.JPG,12/30/18 12:01,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300934.JPG,12/30/18 12:01,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300935.JPG,12/30/18 12:02,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300936.JPG,12/30/18 12:02,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300937.JPG,12/30/18 12:03,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300938.JPG,12/30/18 12:03,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300939.JPG,12/30/18 12:03,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300940.JPG,12/30/18 12:03,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300941.JPG,12/30/18 12:04,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300942.JPG,12/30/18 12:04,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300943.JPG,12/30/18 12:04,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300944.JPG,12/30/18 12:04,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300945.JPG,12/30/18 12:05,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300946.JPG,12/30/18 12:05,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300947.JPG,12/30/18 12:05,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300948.JPG,12/30/18 12:05,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300949.JPG,12/30/18 12:06,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300950.JPG,12/30/18 12:06,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300951.JPG,12/30/18 12:06,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300952.JPG,12/30/18 12:06,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300953.JPG,12/30/18 12:08,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300954.JPG,12/30/18 12:08,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300955.JPG,12/30/18 12:08,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300956.JPG,12/30/18 12:08,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300957.JPG,12/30/18 12:09,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300958.JPG,12/30/18 12:09,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300959.JPG,12/30/18 12:10,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300960.JPG,12/30/18 12:10,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300961.JPG,12/30/18 12:10,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300962.JPG,12/30/18 12:10,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300963.JPG,12/30/18 12:11,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300964.JPG,12/30/18 12:11,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300965.JPG,12/30/18 12:11,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300966.JPG,12/30/18 12:11,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300967.JPG,12/30/18 12:12,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300968.JPG,12/30/18 12:12,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300969.JPG,12/30/18 12:12,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300970.JPG,12/30/18 12:12,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300971.JPG,12/30/18 12:13,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300972.JPG,12/30/18 12:13,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300973.JPG,12/30/18 12:13,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300974.JPG,12/30/18 12:13,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300975.JPG,12/30/18 12:14,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300976.JPG,12/30/18 12:14,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300977.JPG,12/30/18 12:15,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300978.JPG,12/30/18 12:15,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300979.JPG,12/30/18 12:16,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300980.JPG,12/30/18 12:16,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300981.JPG,12/30/18 12:17,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300982.JPG,12/30/18 12:17,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300983.JPG,12/30/18 12:17,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300984.JPG,12/30/18 12:17,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300985.JPG,12/30/18 12:18,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300986.JPG,12/30/18 12:18,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300987.JPG,12/30/18 12:19,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300988.JPG,12/30/18 12:19,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300989.JPG,12/30/18 12:19,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300990.JPG,12/30/18 12:19,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300991.JPG,12/30/18 12:20,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300992.JPG,12/30/18 12:20,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300993.JPG,12/30/18 12:21,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300994.JPG,12/30/18 12:21,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300995.JPG,12/30/18 12:21,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300996.JPG,12/30/18 12:21,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300997.JPG,12/30/18 12:22,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300998.JPG,12/30/18 12:22,nothing there,,,,,,,,
G12/G12_R1/106EK113,12300999.JPG,12/30/18 12:22,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300001.JPG,12/30/18 12:22,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300002.JPG,12/30/18 12:23,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300003.JPG,12/30/18 12:23,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300004.JPG,12/30/18 12:23,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300005.JPG,12/30/18 12:23,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300006.JPG,12/30/18 12:24,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300007.JPG,12/30/18 12:24,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300008.JPG,12/30/18 12:25,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300009.JPG,12/30/18 12:25,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300010.JPG,12/30/18 12:26,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300011.JPG,12/30/18 12:26,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300012.JPG,12/30/18 12:26,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300013.JPG,12/30/18 12:26,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300014.JPG,12/30/18 12:27,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300015.JPG,12/30/18 12:27,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300016.JPG,12/30/18 12:27,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300017.JPG,12/30/18 12:27,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300018.JPG,12/30/18 12:28,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300019.JPG,12/30/18 12:28,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300020.JPG,12/30/18 12:28,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300021.JPG,12/30/18 12:28,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300022.JPG,12/30/18 12:29,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300023.JPG,12/30/18 12:29,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300024.JPG,12/30/18 12:30,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300025.JPG,12/30/18 12:30,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300026.JPG,12/30/18 12:30,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300027.JPG,12/30/18 12:30,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300028.JPG,12/30/18 12:31,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300029.JPG,12/30/18 12:31,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300030.JPG,12/30/18 12:31,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300031.JPG,12/30/18 12:31,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300032.JPG,12/30/18 12:32,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300033.JPG,12/30/18 12:32,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300034.JPG,12/30/18 12:33,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300035.JPG,12/30/18 12:33,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300036.JPG,12/30/18 12:33,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300037.JPG,12/30/18 12:33,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300038.JPG,12/30/18 12:34,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300039.JPG,12/30/18 12:34,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300040.JPG,12/30/18 12:35,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300041.JPG,12/30/18 12:35,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300042.JPG,12/30/18 12:36,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300043.JPG,12/30/18 12:36,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300044.JPG,12/30/18 12:37,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300045.JPG,12/30/18 12:37,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300046.JPG,12/30/18 12:37,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300047.JPG,12/30/18 12:37,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300048.JPG,12/30/18 12:38,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300049.JPG,12/30/18 12:38,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300050.JPG,12/30/18 12:39,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300051.JPG,12/30/18 12:39,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300052.JPG,12/30/18 12:40,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300053.JPG,12/30/18 12:40,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300054.JPG,12/30/18 12:41,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300055.JPG,12/30/18 12:41,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300056.JPG,12/30/18 12:42,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300057.JPG,12/30/18 12:42,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300058.JPG,12/30/18 12:42,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300059.JPG,12/30/18 12:42,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300060.JPG,12/30/18 12:43,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300061.JPG,12/30/18 12:43,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300062.JPG,12/30/18 12:43,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300063.JPG,12/30/18 12:43,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300064.JPG,12/30/18 12:44,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300065.JPG,12/30/18 12:45,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300066.JPG,12/30/18 12:46,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300067.JPG,12/30/18 12:46,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300068.JPG,12/30/18 12:47,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300069.JPG,12/30/18 12:47,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300070.JPG,12/30/18 12:48,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300071.JPG,12/30/18 12:48,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300072.JPG,12/30/18 12:49,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300073.JPG,12/30/18 12:49,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300074.JPG,12/30/18 12:49,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300075.JPG,12/30/18 12:49,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300076.JPG,12/30/18 12:50,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300077.JPG,12/30/18 12:50,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300078.JPG,12/30/18 12:50,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300079.JPG,12/30/18 12:50,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300080.JPG,12/30/18 12:51,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300081.JPG,12/30/18 12:51,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300082.JPG,12/30/18 12:51,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300083.JPG,12/30/18 12:51,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300084.JPG,12/30/18 12:52,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300085.JPG,12/30/18 12:52,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300086.JPG,12/30/18 12:52,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300087.JPG,12/30/18 12:52,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300088.JPG,12/30/18 12:53,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300089.JPG,12/30/18 12:53,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300090.JPG,12/30/18 12:53,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300091.JPG,12/30/18 12:53,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300092.JPG,12/30/18 12:54,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300093.JPG,12/30/18 12:54,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300094.JPG,12/30/18 12:54,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300095.JPG,12/30/18 12:54,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300096.JPG,12/30/18 12:55,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300097.JPG,12/30/18 12:55,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300098.JPG,12/30/18 12:55,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300099.JPG,12/30/18 12:55,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300100.JPG,12/30/18 12:56,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300101.JPG,12/30/18 12:56,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300102.JPG,12/30/18 12:57,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300103.JPG,12/30/18 12:57,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300104.JPG,12/30/18 12:57,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300105.JPG,12/30/18 12:57,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300106.JPG,12/30/18 12:58,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300107.JPG,12/30/18 12:58,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300108.JPG,12/30/18 12:58,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300109.JPG,12/30/18 12:58,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300110.JPG,12/30/18 12:59,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300111.JPG,12/30/18 12:59,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300112.JPG,12/30/18 12:59,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300113.JPG,12/30/18 12:59,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300114.JPG,12/30/18 13:00,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300115.JPG,12/30/18 13:00,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300116.JPG,12/30/18 13:00,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300117.JPG,12/30/18 13:00,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300118.JPG,12/30/18 13:01,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300119.JPG,12/30/18 13:01,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300120.JPG,12/30/18 13:01,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300121.JPG,12/30/18 13:01,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300122.JPG,12/30/18 13:02,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300123.JPG,12/30/18 13:02,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300124.JPG,12/30/18 13:02,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300125.JPG,12/30/18 13:02,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300126.JPG,12/30/18 13:03,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300127.JPG,12/30/18 13:03,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300128.JPG,12/30/18 13:04,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300129.JPG,12/30/18 13:04,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300130.JPG,12/30/18 13:04,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300131.JPG,12/30/18 13:04,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300132.JPG,12/30/18 13:05,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300133.JPG,12/30/18 13:05,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300134.JPG,12/30/18 13:05,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300135.JPG,12/30/18 13:06,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300136.JPG,12/30/18 13:06,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300137.JPG,12/30/18 13:06,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300138.JPG,12/30/18 13:07,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300139.JPG,12/30/18 13:07,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300140.JPG,12/30/18 13:07,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300141.JPG,12/30/18 13:07,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300142.JPG,12/30/18 13:08,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300143.JPG,12/30/18 13:08,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300144.JPG,12/30/18 13:08,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300145.JPG,12/30/18 13:08,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300146.JPG,12/30/18 13:09,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300147.JPG,12/30/18 13:09,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300148.JPG,12/30/18 13:09,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300149.JPG,12/30/18 13:09,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300150.JPG,12/30/18 13:10,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300151.JPG,12/30/18 13:10,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300152.JPG,12/30/18 13:10,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300153.JPG,12/30/18 13:10,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300154.JPG,12/30/18 13:11,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300155.JPG,12/30/18 13:11,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300156.JPG,12/30/18 13:11,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300157.JPG,12/30/18 13:11,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300158.JPG,12/30/18 13:12,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300159.JPG,12/30/18 13:12,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300160.JPG,12/30/18 13:12,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300161.JPG,12/30/18 13:12,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300162.JPG,12/30/18 13:13,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300163.JPG,12/30/18 13:13,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300164.JPG,12/30/18 13:13,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300165.JPG,12/30/18 13:13,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300166.JPG,12/30/18 13:14,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300167.JPG,12/30/18 13:14,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300168.JPG,12/30/18 13:14,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300169.JPG,12/30/18 13:14,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300170.JPG,12/30/18 13:15,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300171.JPG,12/30/18 13:15,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300172.JPG,12/30/18 13:16,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300173.JPG,12/30/18 13:16,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300174.JPG,12/30/18 13:16,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300175.JPG,12/30/18 13:16,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300176.JPG,12/30/18 13:17,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300177.JPG,12/30/18 13:17,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300178.JPG,12/30/18 13:17,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300179.JPG,12/30/18 13:17,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300180.JPG,12/30/18 13:18,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300181.JPG,12/30/18 13:18,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300182.JPG,12/30/18 13:18,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300183.JPG,12/30/18 13:18,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300184.JPG,12/30/18 13:19,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300185.JPG,12/30/18 13:19,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300186.JPG,12/30/18 13:19,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300187.JPG,12/30/18 13:19,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300188.JPG,12/30/18 13:20,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300189.JPG,12/30/18 13:20,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300190.JPG,12/30/18 13:20,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300191.JPG,12/30/18 13:20,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300192.JPG,12/30/18 13:21,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300193.JPG,12/30/18 13:21,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300194.JPG,12/30/18 13:22,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300195.JPG,12/30/18 13:22,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300196.JPG,12/30/18 13:22,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300197.JPG,12/30/18 13:22,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300198.JPG,12/30/18 13:23,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300199.JPG,12/30/18 13:23,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300200.JPG,12/30/18 13:23,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300201.JPG,12/30/18 13:23,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300202.JPG,12/30/18 13:24,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300203.JPG,12/30/18 13:24,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300204.JPG,12/30/18 13:24,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300205.JPG,12/30/18 13:24,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300206.JPG,12/30/18 13:25,nothing there,,,,,,,,
G12/G12_R1/107EK113,12300207.JPG,12/30/18 13:25,nothing there,,,,,,,,
