Directory,DateTimeOriginal,FileName,species,count,juvenile,moving,resting,eating,standing,interacting,male
E04/E04_R1/101NIKON,7/26/18 9:19,EK007553.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:19,EK007554.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:19,EK007555.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:19,EK007556.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:21,EK007557.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:21,EK007558.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:23,EK007559.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:23,EK007560.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:24,EK007561.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:24,EK007562.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:28,EK007563.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:28,EK007564.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:30,EK007565.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:30,EK007566.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:31,EK007567.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:31,EK007568.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:33,EK007569.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:33,EK007570.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:34,EK007571.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:34,EK007572.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:35,EK007573.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:35,EK007574.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:35,EK007575.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:35,EK007576.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:38,EK007577.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:38,EK007578.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:39,EK007579.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:39,EK007580.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:41,EK007581.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:41,EK007582.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:42,EK007583.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:42,EK007584.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:46,EK007585.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:46,EK007586.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:46,EK007587.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:46,EK007588.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:48,EK007589.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:48,EK007590.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:49,EK007591.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:49,EK007592.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:50,EK007593.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:50,EK007594.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:51,EK007595.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:51,EK007596.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:52,EK007597.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:52,EK007598.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:53,EK007599.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:53,EK007600.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:54,EK007601.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:54,EK007602.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:55,EK007603.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:55,EK007604.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:56,EK007605.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:56,EK007606.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:57,EK007607.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:57,EK007608.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:58,EK007609.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:58,EK007610.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:59,EK007611.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 9:59,EK007612.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:00,EK007613.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:00,EK007614.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:01,EK007615.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:01,EK007616.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:04,EK007617.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:04,EK007618.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:11,EK007619.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:11,EK007620.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:13,EK007621.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:13,EK007622.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:14,EK007623.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:14,EK007624.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:15,EK007625.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:15,EK007626.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:15,EK007627.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:15,EK007628.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:16,EK007629.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:16,EK007630.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:18,EK007631.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:18,EK007632.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:19,EK007633.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:19,EK007634.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:21,EK007635.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:21,EK007636.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:23,EK007637.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:23,EK007638.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:24,EK007639.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:24,EK007640.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:25,EK007641.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:25,EK007642.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:26,EK007643.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:26,EK007644.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:27,EK007645.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:27,EK007646.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:28,EK007647.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:28,EK007648.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:29,EK007649.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:29,EK007650.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:32,EK007651.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:32,EK007652.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:33,EK007653.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:33,EK007654.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:34,EK007655.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:34,EK007656.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:35,EK007657.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:35,EK007658.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:36,EK007659.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:36,EK007660.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:37,EK007661.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:37,EK007662.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:38,EK007663.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:38,EK007664.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:39,EK007665.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:39,EK007666.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:48,EK007667.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:48,EK007668.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:53,EK007669.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:53,EK007670.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:54,EK007671.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:54,EK007672.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 10:55,EK007673.JPG,waterbuck,1,0,0,0,1,1,0,1
E04/E04_R1/101NIKON,7/26/18 10:55,EK007674.JPG,waterbuck,1,0,0,0,1,1,0,1
E04/E04_R1/101NIKON,7/26/18 10:56,EK007675.JPG,waterbuck,1,0,0,0,1,1,0,1
E04/E04_R1/101NIKON,7/26/18 10:56,EK007676.JPG,waterbuck,1,0,0,0,1,1,0,1
E04/E04_R1/101NIKON,7/26/18 11:04,EK007677.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:04,EK007678.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:05,EK007679.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:05,EK007680.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:06,EK007681.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:06,EK007682.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:08,EK007683.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:08,EK007684.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:10,EK007685.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:10,EK007686.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:11,EK007687.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:11,EK007688.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:12,EK007689.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:12,EK007690.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:13,EK007691.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:13,EK007692.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:16,EK007693.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:16,EK007694.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:17,EK007695.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:17,EK007696.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:18,EK007697.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:18,EK007698.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:20,EK007699.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:20,EK007700.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:25,EK007701.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:25,EK007702.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:28,EK007703.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:28,EK007704.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:40,EK007705.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:40,EK007706.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:44,EK007707.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:44,EK007708.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:45,EK007709.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:45,EK007710.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:46,EK007711.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:46,EK007712.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:49,EK007713.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:49,EK007714.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:50,EK007715.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:50,EK007716.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:52,EK007717.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:52,EK007718.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:56,EK007719.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:56,EK007720.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:58,EK007721.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 11:58,EK007722.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:02,EK007723.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:02,EK007724.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:03,EK007725.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:03,EK007726.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:06,EK007727.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:06,EK007728.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:09,EK007729.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:09,EK007730.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:13,EK007731.JPG,baboon,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,7/26/18 12:13,EK007732.JPG,baboon,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,7/26/18 12:15,EK007733.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:15,EK007734.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:19,EK007735.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:19,EK007736.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:21,EK007737.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:21,EK007738.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:21,EK007739.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:21,EK007740.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:27,EK007741.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:27,EK007742.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:28,EK007743.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:28,EK007744.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:33,EK007745.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:33,EK007746.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:34,EK007747.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:34,EK007748.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:36,EK007749.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:36,EK007750.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:37,EK007751.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:37,EK007752.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:39,EK007753.JPG,baboon,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,7/26/18 12:39,EK007754.JPG,baboon,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,7/26/18 12:40,EK007755.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:40,EK007756.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:41,EK007757.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:41,EK007758.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:42,EK007759.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:42,EK007760.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:45,EK007761.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:45,EK007762.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:48,EK007763.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:48,EK007764.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:51,EK007765.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:51,EK007766.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:52,EK007767.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:52,EK007768.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:53,EK007769.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:54,EK007770.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:55,EK007771.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:55,EK007772.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:56,EK007773.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:56,EK007774.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:57,EK007775.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:57,EK007776.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:58,EK007777.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 12:58,EK007778.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:00,EK007779.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:00,EK007780.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:01,EK007781.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:01,EK007782.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:05,EK007783.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:05,EK007784.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:06,EK007785.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:06,EK007786.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:12,EK007787.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:12,EK007788.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:12,EK007789.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:12,EK007790.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:14,EK007791.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:14,EK007792.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:14,EK007794.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:14,EK007793.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:16,EK007795.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:16,EK007796.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:17,EK007797.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:17,EK007798.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:18,EK007799.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:18,EK007800.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:19,EK007801.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:19,EK007802.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:20,EK007803.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:20,EK007804.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:21,EK007805.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:21,EK007806.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:27,EK007807.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:27,EK007808.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:28,EK007809.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:28,EK007810.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:29,EK007811.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:29,EK007812.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:30,EK007813.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:30,EK007814.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:32,EK007815.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:32,EK007816.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:33,EK007817.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:33,EK007818.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:35,EK007819.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:35,EK007820.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:36,EK007821.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:36,EK007822.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:38,EK007823.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:38,EK007824.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:39,EK007825.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:39,EK007826.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:39,EK007827.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:39,EK007828.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:41,EK007829.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:41,EK007830.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:42,EK007831.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:42,EK007832.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:43,EK007833.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:43,EK007834.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:52,EK007835.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:52,EK007836.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:55,EK007837.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 13:55,EK007838.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 14:14,EK007839.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 14:14,EK007840.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 14:16,EK007841.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 14:16,EK007842.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 14:17,EK007843.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 14:17,EK007844.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 14:25,EK007845.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 14:25,EK007846.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,7/26/18 14:26,EK007847.JPG,nothing there,,,,,,,,
